taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
1416408	Polygenis puelche Del Ponte, 1963	1416408	Polygenis puelche Del Ponte, 1963	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Rhopalopsyllidae	8854	Polygenis	1416402	Polygenis puelche	1416408	
1417905	Paractenopsyllus petiti Klein, 1965	1417905	Paractenopsyllus petiti Klein, 1965	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Leptopsyllidae	5326	Paractenopsyllus	1417896	Paractenopsyllus petiti	1417905	
5050990	Ctenophthalmus agyrtes (Heller, 1896)	5050990	Ctenophthalmus agyrtes (Heller, 1896)	955	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Ctenophthalmus	1418195	Ctenophthalmus agyrtes	5050990	
6193960	Frontopsylla nakagawai taiwanensis Jameson & Hsieh, 1966	6193960	Frontopsylla nakagawai taiwanensis Jameson & Hsieh, 1966	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Leptopsyllidae	5326	Frontopsylla	1417762	Frontopsylla nakagawai	1417805	
6194373	Tarsopsylla octodecimdentata coloradensis (Baker, 1895)	6194373	Tarsopsylla octodecimdentata coloradensis (Baker, 1895)	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Tarsopsylla	1416935	Tarsopsylla octodecimdentata	1416936	
1416390	Delostichus phyllotis Johnson, 1957	1416390	Delostichus phyllotis Johnson, 1957	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Rhopalopsyllidae	8854	Delostichus	1416388	Delostichus phyllotis	1416390	
1416591	Opisodasys keeni (Baker, 1896)	1416591	Opisodasys keeni (Baker, 1896)	57	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Opisodasys	1416589	Opisodasys keeni	1416591	
1417494	Myodopsylla isidori (Weyenbergh, 1881)	1417494	Myodopsylla isidori (Weyenbergh, 1881)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ischnopsyllidae	5324	Myodopsylla	1417474	Myodopsylla isidori	1417494	
1417553	Nycteridopsylla vancouverensis Wagner, 1936	1417553	Nycteridopsylla vancouverensis Wagner, 1936	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ischnopsyllidae	5324	Nycteridopsylla	1417542	Nycteridopsylla vancouverensis	1417553	
1418905	Megarthroglossus Jordan & Rothschild, 1915	1418905	Megarthroglossus Jordan & Rothschild, 1915	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Megarthroglossus	1418905			
1418937	Catallagia luski Scwan & Nelson, 1983	1418937	Catallagia luski Scwan & Nelson, 1983	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Catallagia	1418928	Catallagia luski	1418937	
1419503	Cediopsylla tepolita Barrera, 1967	1419503	Cediopsylla tepolita Barrera, 1967	58	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pulicidae	8853	Cediopsylla	1419497	Cediopsylla tepolita	1419503	
6194250	Amaradix bitterrootensis vonfintelis (Prince, 1959)	6194250	Amaradix bitterrootensis vonfintelis (Prince, 1959)	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Amaradix	1416839	Amaradix bitterrootensis	1416842	
10691540	BOLD:ADW5638	10691540	BOLD:ADW5638	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Nosopsyllus	1417236	Nosopsyllus fasciatus	1417259	
10735046	BOLD:ADX3233	10735046	BOLD:ADX3233	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Coptopsyllidae	5323	Coptopsylla	1416279	Coptopsylla lamellifer	1416288	
1417418	Callopsylla saxatilis (Ioff & Argyropulo, 1934)	1417418	Callopsylla saxatilis (Ioff & Argyropulo, 1934)	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Callopsylla	1417396	Callopsylla saxatilis	1417418	
1418921	Megarthroglossus divisus (Baker, 1898)	1418921	Megarthroglossus divisus (Baker, 1898)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Megarthroglossus	1418905	Megarthroglossus divisus	1418921	
1419582	Bradiopsylla echidnae (Denny, 1843)	1419582	Bradiopsylla echidnae (Denny, 1843)	16	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Lycopsyllidae	5327	Bradiopsylla	1419581	Bradiopsylla echidnae	1419582	
5051129	Ctenocephalus canis (Duges, 1832)	1419468	Ctenocephalides canis (Curtis, 1826)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pulicidae	8853	Ctenocephalides	1419466	Ctenocephalides canis	1419468	
1416551	Tiamastus cavicola (Weyenbergh, 1881)	1416551	Tiamastus cavicola (Weyenbergh, 1881)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Rhopalopsyllidae	8854	Tiamastus	1416545	Tiamastus cavicola	1416551	
1416674	Jellisonia guerrerensis Morales, 1990	1416674	Jellisonia guerrerensis Morales, 1990	49	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Jellisonia	1416668	Jellisonia guerrerensis	1416674	
1418144	Chiastopsylla numae (Rothschild, 1904)	1418144	Chiastopsylla numae (Rothschild, 1904)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Chimaeropsyllidae	8847	Chiastopsylla	1418130	Chiastopsylla numae	1418144	
1418944	Catallagia arizonae Holland, 1960	1418944	Catallagia arizonae Holland, 1960	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Catallagia	1418928	Catallagia arizonae	1418944	
1418967	Nearctopsylla pfitzeri Benton, 1981	1418967	Nearctopsylla pfitzeri Benton, 1981	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Nearctopsylla	1418953	Nearctopsylla pfitzeri	1418967	
1419044	Palaeopsylla kappa Jameson & Hsieh, 1969	1419044	Palaeopsylla kappa Jameson & Hsieh, 1969	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Palaeopsylla	1419040	Palaeopsylla kappa	1419044	
1419744	Papuapsylla magna Mardon, 1976	1419744	Papuapsylla magna Mardon, 1976	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Stivaliidae	5331	Papuapsylla	1419734	Papuapsylla magna	1419744	
1416572	Rhopalopsyllus saevus (Jordan & Rothschild, 1923)	1416572	Rhopalopsyllus saevus (Jordan & Rothschild, 1923)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Rhopalopsyllidae	8854	Rhopalopsyllus	1416557	Rhopalopsyllus saevus	1416572	
1416590	Opisodasys hollandi Traub, 1947	1416590	Opisodasys hollandi Traub, 1947	86	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Opisodasys	1416589	Opisodasys hollandi	1416590	
1419519	Synosternus Jordan, 1925	1419519	Synosternus Jordan, 1925	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pulicidae	8853	Synosternus	1419519			
6194511	Adoratopsylla intermedia copha (Jordan, 1926)	6194511	Adoratopsylla intermedia copha (Jordan, 1926)	121	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Adoratopsylla	1419000	Adoratopsylla intermedia	1419003	
1416450	Polygenis litus (Jordan & Rothschild, 1908)	1416450	Polygenis litus (Jordan & Rothschild, 1908)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Rhopalopsyllidae	8854	Polygenis	1416402	Polygenis litus	1416450	
1416508	Scolopsyllus colombianus Mendez, 1968	1416508	Scolopsyllus colombianus Mendez, 1968	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Rhopalopsyllidae	8854	Scolopsyllus	1416507	Scolopsyllus colombianus	1416508	
1417986	Ophthalmopsylla kiritschenkovi (Wagner, 1930)	1417986	Ophthalmopsylla kiritschenkovi (Wagner, 1930)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Leptopsyllidae	5326	Ophthalmopsylla	1417981	Ophthalmopsylla kiritschenkovi	1417986	
1418189	Atyphloceras nuperus (Jordan, 1931)	1418189	Atyphloceras nuperus (Jordan, 1931)	96	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Atyphloceras	1418177	Atyphloceras nuperus	1418189	
1418619	Dinopsyllus tsaratananae Klein, 1968	1418619	Dinopsyllus tsaratananae Klein, 1968	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Dinopsyllus	1418594	Dinopsyllus tsaratananae	1418619	
1418964	Nearctopsylla hamata Holland & Jameson, 1950	1418964	Nearctopsylla hamata Holland & Jameson, 1950	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Nearctopsylla	1418953	Nearctopsylla hamata	1418964	
5050742	Ctenophthalmus breviatus Wagner & Ioff, 1926	5050742	Ctenophthalmus breviatus Wagner & Ioff, 1926	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Ctenophthalmus	1418195	Ctenophthalmus breviatus	5050742	
6193941	Ptilopsylla leptina dunni Kohls, 1942	6193941	Ptilopsylla leptina dunni Kohls, 1942	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ischnopsyllidae	5324	Ptilopsylla	1417582	Ptilopsylla leptina	1417583	
6194152	Thrassis acamantis howelli (Jordan, 1925)	6194152	Thrassis acamantis howelli (Jordan, 1925)	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Thrassis	1416605	Thrassis acamantis	1416640	
6194453	Ctenocephalides felis damarensis Jordan, 1936	6194453	Ctenocephalides felis damarensis Jordan, 1936	8	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pulicidae	8853	Ctenocephalides	1419466	Ctenocephalides felis	1419472	
10461290	BOLD:AAF9687	10461290	BOLD:AAF9687	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Nearctopsylla	1418953	Nearctopsylla genalis	1418960	
1417087	Dasypsyllus C.F.Baker, 1905	1417087	Dasypsyllus C.F.Baker, 1905	3	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Dasypsyllus	1417087			
1417456	Coorilla longictena Dunnet & Mardon, 1973	1417456	Coorilla longictena Dunnet & Mardon, 1973	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ischnopsyllidae	5324	Coorilla	1417455	Coorilla longictena	1417456	
1418042	Amphipsylla J.N.Wagner, 1909	1418042	Amphipsylla J.N.Wagner, 1909	9	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Leptopsyllidae	5326	Amphipsylla	1418042			
1418957	Nearctopsylla traubi Hubbard, 1949	1418957	Nearctopsylla traubi Hubbard, 1949	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Nearctopsylla	1418953	Nearctopsylla traubi	1418957	
1419533	Aphropsylla wollastoni (Rothschild, 1908)	1419533	Aphropsylla wollastoni (Rothschild, 1908)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pulicidae	8853	Aphropsylla	1419532	Aphropsylla wollastoni	1419533	
5050740	Ctenophthalmus debrauwerei Berteaux, 1949	5050740	Ctenophthalmus debrauwerei Berteaux, 1949	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Ctenophthalmus	1418195	Ctenophthalmus debrauwerei	5050740	
1416506	Eritranis andricus (Jordan, 1939)	1416506	Eritranis andricus (Jordan, 1939)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Rhopalopsyllidae	8854	Eritranis	1416505	Eritranis andricus	1416506	
1416601	Opisodasys pseudarctomys (Baker, 1904)	1416601	Opisodasys pseudarctomys (Baker, 1904)	21	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Opisodasys	1416589	Opisodasys pseudarctomys	1416601	
