"TPTdataset","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","infraorder","superfamily","subfamily","canonicalName"
"FMNH",41,NA,NA,NA,NA,NA,NA,NA,"Dactylopsylla percernis Eads & Menzies, 1949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Dactylopsylla",NA,"percernis",NA,NA,NA,"Eads & Menzies, 1949",NA,NA,NA,NA,NA,NA,NA,NA,"Dactylopsylla percernis"
"FMNH",43,NA,NA,NA,NA,NA,NA,NA,"Dasypsyllus (Dasypsyllus) gallinulae gallinulae (Dale, 1878)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Dasypsyllus","Dasypsyllus","gallinulae","gallinulae",NA,NA,"Dale, 1878",NA,NA,NA,NA,NA,NA,NA,NA,"Dasypsyllus gallinulae gallinulae"
"FMNH",44,NA,NA,NA,NA,NA,NA,NA,"Dasypsyllus (Dasypsyllus) gallinulae perpinnatus (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Dasypsyllus","Dasypsyllus","gallinulae","perpinnatus",NA,NA,"Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA,"Dasypsyllus gallinulae perpinnatus"
"FMNH",45,NA,NA,NA,NA,NA,NA,NA,"Dasypsyllus gallinulae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Dasypsyllus",NA,"gallinulae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dasypsyllus gallinulae"
"FMNH",47,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus cyrturus (Jordan, 1929)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Eumolpianus",NA,"cyrturus",NA,NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus cyrturus"
"FMNH",48,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus eumolpi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Eumolpianus",NA,"eumolpi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus eumolpi"
"FMNH",49,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus eumolpi americanus (Hubbard, 1950)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Eumolpianus",NA,"eumolpi","americanus",NA,NA,"Hubbard, 1950",NA,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus eumolpi americanus"
"FMNH",50,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus eumolpi eumolpi (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Eumolpianus",NA,"eumolpi","eumolpi",NA,NA,"Rothschild, 1905",NA,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus eumolpi eumolpi"
"FMNH",51,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus eutamiadis (Augustson, 1942)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Eumolpianus",NA,"eutamiadis",NA,NA,NA,"Augustson, 1942",NA,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus eutamiadis"
"FMNH",52,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus fornacis (Jordan, 1937)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Eumolpianus",NA,"fornacis",NA,NA,NA,"Jordan, 1937",NA,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus fornacis"
"FMNH",53,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus orarius (Johnson, 1961)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Eumolpianus",NA,"orarius",NA,NA,NA,"Johnson, 1961",NA,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus orarius"
"FMNH",54,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus wallowensis (Hubbard, 1950)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Eumolpianus",NA,"wallowensis",NA,NA,NA,"Hubbard, 1950",NA,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus wallowensis"
"FMNH",55,NA,NA,NA,NA,NA,NA,NA,"Foxella (Foxella) ignota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Foxella","Foxella","ignota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Foxella ignota"
"FMNH",56,NA,NA,NA,NA,NA,NA,NA,"Foxella (Foxella) ignota albertensis (Jordan & Rothschild, 1915)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Foxella","Foxella","ignota","albertensis",NA,NA,"Jordan & Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA,"Foxella ignota albertensis"
"FMNH",57,NA,NA,NA,NA,NA,NA,NA,"Foxella (Foxella) ignota apachina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Foxella","Foxella","ignota","apachina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Foxella ignota apachina"
"FMNH",58,NA,NA,NA,NA,NA,NA,NA,"Foxella (Foxella) ignota coufferi Augustson, 1942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Foxella","Foxella","ignota","coufferi",NA,NA,"Augustson, 1942",NA,NA,NA,NA,NA,NA,NA,NA,"Foxella ignota coufferi"
"FMNH",59,NA,NA,NA,NA,NA,NA,NA,"Foxella (Foxella) ignota franciscana (Rothschild, 1910)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Foxella","Foxella","ignota","franciscana",NA,NA,"Rothschild, 1910",NA,NA,NA,NA,NA,NA,NA,NA,"Foxella ignota franciscana"
"FMNH",60,NA,NA,NA,NA,NA,NA,NA,"Foxella (Foxella) ignota ignota (Baker, 1895)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Foxella","Foxella","ignota","ignota",NA,NA,"Baker, 1895",NA,NA,NA,NA,NA,NA,NA,NA,"Foxella ignota ignota"
"FMNH",61,NA,NA,NA,NA,NA,NA,NA,"Foxella (Foxella) ignota omissa Prince, 1945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Foxella","Foxella","ignota","omissa",NA,NA,"Prince, 1945",NA,NA,NA,NA,NA,NA,NA,NA,"Foxella ignota omissa"
"FMNH",62,NA,NA,NA,NA,NA,NA,NA,"Foxella (Foxella) ignota recula (Jordan & Rothschild, 1915)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Foxella","Foxella","ignota","recula",NA,NA,"Jordan & Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA,"Foxella ignota recula"
"FMNH",63,NA,NA,NA,NA,NA,NA,NA,"Foxella (Foxella) ignota utahensis Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Foxella","Foxella","ignota","utahensis",NA,NA,"Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,NA,"Foxella ignota utahensis"
"FMNH",65,NA,NA,NA,NA,NA,NA,NA,"Jellisonia bullisi (Augustson, 1944)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Jellisonia",NA,"bullisi",NA,NA,NA,"Augustson, 1944",NA,NA,NA,NA,NA,NA,NA,NA,"Jellisonia bullisi"
"FMNH",66,NA,NA,NA,NA,NA,NA,NA,"Jellisonia ironsi (Eads, 1947)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Jellisonia",NA,"ironsi",NA,NA,NA,"Eads, 1947",NA,NA,NA,NA,NA,NA,NA,NA,"Jellisonia ironsi"
"FMNH",68,NA,NA,NA,NA,NA,NA,NA,"Malaraeus telchinus (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Malaraeus",NA,"telchinus",NA,NA,NA,"Rothschild, 1905",NA,NA,NA,NA,NA,NA,NA,NA,"Malaraeus telchinus"
"FMNH",70,NA,NA,NA,NA,NA,NA,NA,"Megabothris (Amegabothris) abantis (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Megabothris","Amegabothris","abantis",NA,NA,NA,"Rothschild, 1905",NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris abantis"
"FMNH",71,NA,NA,NA,NA,NA,NA,NA,"Megabothris clantoni Hubbard, 1949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Megabothris",NA,"clantoni",NA,NA,NA,"Hubbard, 1949",NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris clantoni"
"FMNH",72,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus fasciatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Nosopsyllus",NA,"fasciatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus fasciatus"
"FMNH",73,NA,NA,NA,NA,NA,NA,NA,"Opisodasys (Oxypsylla) nesiotus Augustson, 1941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Opisodasys","Oxypsylla","nesiotus",NA,NA,NA,"Augustson, 1941",NA,NA,NA,NA,NA,NA,NA,NA,"Opisodasys nesiotus"
"FMNH",74,NA,NA,NA,NA,NA,NA,NA,"Opisodasys (Sciuropsylla) robustus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Opisodasys","Sciuropsylla","robustus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opisodasys robustus"
"FMNH",75,NA,NA,NA,NA,NA,NA,NA,"Opisodasys (Sciuropsylla) robustus mexicanus Dampf, 1942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Opisodasys","Sciuropsylla","robustus","mexicanus",NA,NA,"Dampf, 1942",NA,NA,NA,NA,NA,NA,NA,NA,"Opisodasys robustus mexicanus"
"FMNH",76,NA,NA,NA,NA,NA,NA,NA,"Opisodasys (Sciuropsylla) robustus robustus (Jordan, 1925)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Opisodasys","Sciuropsylla","robustus","robustus",NA,NA,"Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA,"Opisodasys robustus robustus"
"FMNH",77,NA,NA,NA,NA,NA,NA,NA,"Opisodasys enoplus Rothschild, 1909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Opisodasys",NA,"enoplus",NA,NA,NA,"Rothschild, 1909",NA,NA,NA,NA,NA,NA,NA,NA,"Opisodasys enoplus"
"FMNH",78,NA,NA,NA,NA,NA,NA,NA,"Opisodasys keeni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Opisodasys",NA,"keeni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opisodasys keeni"
"FMNH",79,NA,NA,NA,NA,NA,NA,NA,"Opisodasys pseudarctomys",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Opisodasys",NA,"pseudarctomys",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opisodasys pseudarctomys"
"FMNH",81,NA,NA,NA,NA,NA,NA,NA,"Opisodasys vesperalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Opisodasys",NA,"vesperalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opisodasys vesperalis"
"FMNH",82,NA,NA,NA,NA,NA,NA,NA,"Orchopeas caedens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Orchopeas",NA,"caedens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas caedens"
"FMNH",83,NA,NA,NA,NA,NA,NA,NA,"Orchopeas caedens caedens (Jordan, 1925)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Orchopeas",NA,"caedens","caedens",NA,NA,"Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas caedens caedens"
"FMNH",84,NA,NA,NA,NA,NA,NA,NA,"Orchopeas caedens durus (Jordan, 1929)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Orchopeas",NA,"caedens","durus",NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas caedens durus"
"FMNH",85,NA,NA,NA,NA,NA,NA,NA,"Orchopeas dieteri (Fox, 1929)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Orchopeas",NA,"dieteri",NA,NA,NA,"Fox, 1929",NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas dieteri"
"FMNH",86,NA,NA,NA,NA,NA,NA,NA,"Orchopeas howardi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Orchopeas",NA,"howardi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas howardi"
"FMNH",87,NA,NA,NA,NA,NA,NA,NA,"Orchopeas howardi howardi (Baker, 1895)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Orchopeas",NA,"howardi","howardi",NA,NA,"Baker, 1895",NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas howardi howardi"
"FMNH",88,NA,NA,NA,NA,NA,NA,NA,"Orchopeas howardi texensis Eads, 1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Orchopeas",NA,"howardi","texensis",NA,NA,"Eads, 1950",NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas howardi texensis"
"FMNH",89,NA,NA,NA,NA,NA,NA,NA,"Orchopeas illinoiensis Lewis, 1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Orchopeas",NA,"illinoiensis",NA,NA,NA,"Lewis, 1998",NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas illinoiensis"
"FMNH",90,NA,NA,NA,NA,NA,NA,NA,"Orchopeas latens (Jordan, 1925)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Orchopeas",NA,"latens",NA,NA,NA,"Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas latens"
"FMNH",91,NA,NA,NA,NA,NA,NA,NA,"Orchopeas leucopus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Orchopeas",NA,"leucopus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas leucopus"
"FMNH",92,NA,NA,NA,NA,NA,NA,NA,"Orchopeas neotomae Augustson, 1943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Orchopeas",NA,"neotomae",NA,NA,NA,"Augustson, 1943",NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas neotomae"
"FMNH",93,NA,NA,NA,NA,NA,NA,NA,"Orchopeas nepos (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Orchopeas",NA,"nepos",NA,NA,NA,"Rothschild, 1905",NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas nepos"
"FMNH",94,NA,NA,NA,NA,NA,NA,NA,"Orchopeas sexdentatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Orchopeas",NA,"sexdentatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas sexdentatus"
"FMNH",95,NA,NA,NA,NA,NA,NA,NA,"Orchopeas sexdentatus intermedius Hubbard, 1943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Orchopeas",NA,"sexdentatus","intermedius",NA,NA,"Hubbard, 1943",NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas sexdentatus intermedius"
"FMNH",96,NA,NA,NA,NA,NA,NA,NA,"Orchopeas sexdentatus nevadensis (Jordan, 1929)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Orchopeas",NA,"sexdentatus","nevadensis",NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas sexdentatus nevadensis"
"FMNH",97,NA,NA,NA,NA,NA,NA,NA,"Orchopeas sexdentatus pennsylvanicus (Jordan, 1928)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Orchopeas",NA,"sexdentatus","pennsylvanicus",NA,NA,"Jordan, 1928",NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas sexdentatus pennsylvanicus"
"FMNH",98,NA,NA,NA,NA,NA,NA,NA,"Orchopeas sexdentatus schisintus (Jordan, 1929)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Orchopeas",NA,"sexdentatus","schisintus",NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas sexdentatus schisintus"
"FMNH",99,NA,NA,NA,NA,NA,NA,NA,"Orchopeas sexdentatus sexdentatus (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Orchopeas",NA,"sexdentatus","sexdentatus",NA,NA,"Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas sexdentatus sexdentatus"
"FMNH",101,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Diamanus) montana (Baker, 1895)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Oropsylla","Diamanus","montana",NA,NA,NA,"Baker, 1895",NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla montana"
"FMNH",103,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Hubbardipsylla) oregonensis (Good & Prince, 1939)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Oropsylla","Hubbardipsylla","oregonensis",NA,NA,NA,"Good & Prince, 1939",NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla oregonensis"
"FMNH",104,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Hubbardipsylla) washingtonensis (Good & Prince, 1939)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Oropsylla","Hubbardipsylla","washingtonensis",NA,NA,NA,"Good & Prince, 1939",NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla washingtonensis"
"FMNH",105,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Opisocrostis) bruneri (Baker, 1895)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Oropsylla","Opisocrostis","bruneri",NA,NA,NA,"Baker, 1895",NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla bruneri"
"FMNH",106,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Opisocrostis) hirsutus (Baker, 1895)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Oropsylla","Opisocrostis","hirsutus",NA,NA,NA,"Baker, 1895",NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla hirsutus"
"FMNH",107,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Opisocrostis) labis (Jordan & Rothschild, 1922)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Oropsylla","Opisocrostis","labis",NA,NA,NA,"Jordan & Rothschild, 1922",NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla labis"
"FMNH",108,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Opisocrostis) tuberculata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Oropsylla","Opisocrostis","tuberculata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla tuberculata"
"FMNH",109,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Opisocrostis) tuberculata cynomuris (Jellison, 1939)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Oropsylla","Opisocrostis","tuberculata","cynomuris",NA,NA,"Jellison, 1939",NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla tuberculata cynomuris"
"FMNH",110,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Opisocrostis) tuberculata tuberculata (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Oropsylla","Opisocrostis","tuberculata","tuberculata",NA,NA,"Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla tuberculata tuberculata"
"FMNH",112,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Oropsylla) alaskensis (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Oropsylla","Oropsylla","alaskensis",NA,NA,NA,"Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla alaskensis"
"FMNH",113,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Oropsylla) arctomys (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Oropsylla","Oropsylla","arctomys",NA,NA,NA,"Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla arctomys"
"FMNH",114,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Oropsylla) eatoni Hubbard, 1954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Oropsylla","Oropsylla","eatoni",NA,NA,NA,"Hubbard, 1954",NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla eatoni"
"FMNH",115,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Oropsylla) rupestris (Jordan, 1929)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Oropsylla","Oropsylla","rupestris",NA,NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla rupestris"
"FMNH",117,NA,NA,NA,NA,NA,NA,NA,"Oropsylla idahoensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Oropsylla",NA,"idahoensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla idahoensis"
"FMNH",118,NA,NA,NA,NA,NA,NA,NA,"Pleochaetis exilis (Jordan, 1937)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Pleochaetis",NA,"exilis",NA,NA,NA,"Jordan, 1937",NA,NA,NA,NA,NA,NA,NA,NA,"Pleochaetis exilis"
"FMNH",120,NA,NA,NA,NA,NA,NA,NA,"Plusaetis asetus (Traub, 1950)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Plusaetis",NA,"asetus",NA,NA,NA,"Traub, 1950",NA,NA,NA,NA,NA,NA,NA,NA,"Plusaetis asetus"
"FMNH",121,NA,NA,NA,NA,NA,NA,NA,"Plusaetis sibynus sibynus (Jordan, 1925)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Plusaetis",NA,"sibynus","sibynus",NA,NA,"Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA,"Plusaetis sibynus sibynus"
"FMNH",122,NA,NA,NA,NA,NA,NA,NA,"Spicata comis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Spicata",NA,"comis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spicata comis"
"FMNH",123,NA,NA,NA,NA,NA,NA,NA,"Spicata comis comis (Jordan, 1929)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Spicata",NA,"comis","comis",NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA,"Spicata comis comis"
"FMNH",124,NA,NA,NA,NA,NA,NA,NA,"Spicata comis walkeri (Hubbard, 1954)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Spicata",NA,"comis","walkeri",NA,NA,"Hubbard, 1954",NA,NA,NA,NA,NA,NA,NA,NA,"Spicata comis walkeri"
"FMNH",125,NA,NA,NA,NA,NA,NA,NA,"Spicata monticola (Prince, 1945)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Spicata",NA,"monticola",NA,NA,NA,"Prince, 1945",NA,NA,NA,NA,NA,NA,NA,NA,"Spicata monticola"
"FMNH",126,NA,NA,NA,NA,NA,NA,NA,"Tarsopsylla octodecimdentata coloradensis (Baker, 1895)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Tarsopsylla",NA,"octodecimdentata","coloradensis",NA,NA,"Baker, 1895",NA,NA,NA,NA,NA,NA,NA,NA,"Tarsopsylla octodecimdentata coloradensis"
"FMNH",127,NA,NA,NA,NA,NA,NA,NA,"Thrassis acamantis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Thrassis",NA,"acamantis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis acamantis"
"FMNH",128,NA,NA,NA,NA,NA,NA,NA,"Thrassis acamantis acamantis (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Thrassis",NA,"acamantis","acamantis",NA,NA,"Rothschild, 1905",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis acamantis acamantis"
"FMNH",129,NA,NA,NA,NA,NA,NA,NA,"Thrassis acamantis howelli (Jordan, 1925)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Thrassis",NA,"acamantis","howelli",NA,NA,"Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis acamantis howelli"
"FMNH",130,NA,NA,NA,NA,NA,NA,NA,"Thrassis acamantis medius Stark, 1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Thrassis",NA,"acamantis","medius",NA,NA,"Stark, 1970",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis acamantis medius"
"FMNH",131,NA,NA,NA,NA,NA,NA,NA,"Thrassis acamantis pristinus Stark, 1957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Thrassis",NA,"acamantis","pristinus",NA,NA,"Stark, 1957",NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis acamantis pristinus"
